10005882	lemon	Includes any product that can be described/observed as a fresh commercial variety of lemon grown from Citrus limon (L.) Burm. f., of the Rutaceae family. Excludes all Prepared/Processed or Unprepared/Unprocessed or Unprepared/Unprocessed and shelf stable or frozen lemons. (GPC brick)
10005885	limequat	Includes any product that can be described/observed as a fresh commercial variety of limequat grown from Citrus aurantiifolia x Fortunella margarita , of the Rutaceae family. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen limequats . (GPC brick)
10005884	lime	Includes any product that can be described/observed as a fresh commercial variety of lime grown from Citrus latifolia Tanaka , of the Rutaceae family. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen limes. (GPC brick)
10006441	mandarin hybrid	Includes any product that can be described/observed as a fresh commercial variety of mandarin grown from hybrides of Citrus reticulata of the Rutaceae family. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen mandarins. (GPC brick)
10006440	mediterranean (willowleaf) mandarin	Includes any product that can be described/observed as a fresh commercial variety of mediterranean (willowleaf) mandarins grown from Citrus Deliciosa , of the Rutaceae family. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen Mediterranean mandarins. (GPC brick)
10005883	mexican lime	Includes any product that can be described/observed as a fresh commercial variety of Mexican lime grown from Citrus aurantifolia Swingle , of the Rutaceae family. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen Mexican Limes . (GPC brick)
10005880	minneolas and other tangelo	Includes any product that can be described/observed as a fresh commercial variety of tangelo grown from Citrus Tangelo , of the Rutaceae family. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen tangelos. (GPC brick)
10006343	orangelo	Includes any product that can be described/observed as a fresh commercial variety of Orangelos, grown Citrus reticulata × Citrus paradisi, to be supplied fresh. Excludes Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Orangelos and Variety Packs of Orangelos mixed with other items. (GPC brick)
10005889	orange	Includes any products that can be described/observed as a fresh citrus variety of Oranges grown from Citrus sinensis (L.) Osbeck ., of the Rutaceae family, to be supplied fresh. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen oranges. (GPC brick)
10005877	pummelo	Includes any products that can be described/observed as a fresh citrus variety or cultivar grown from the species Citrus maxima (Burm.) Merr . This variety is also known by the name Shaddock. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen pummelos. (GPC brick)
10005887	satsuma mandarin	Includes any product that can be described/observed as a fresh commercial variety of satsuma mandarin grown from Citrus unshiu Marcow , of the Rutaceae family. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen satsuma mandarins . (GPC brick)
10005879	sweety	Includes any products that can be described as a fresh citrus variety of Citrus maxima x paradisi var. oroblanco , of the Rutaceae family, to be supplied fresh. This cultivar are also known as Oroblancos. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen sweeties. (GPC brick)
10005888	tangerine	Includes any product that can be described/observed as a fresh commercial variety of tangerines grown from Citrus reticulata Blanco , of the Rutaceae family. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen tangerines. (GPC brick)
10006442	tangor	Includes any product that can be described/observed as a hybrid of Citrus reticulata × Citrus sinensis (mandarine and sweet orange), of the Rutaceae family. Excludes all Prepared/Processed or Unprepared/Unprocessed and shelf stable or frozen tangor. (GPC brick)
10005881	ugli	Includes any product that can be described/observed as a fresh commercial variety of ugli grown from Citrus reticulata x paradisi., of the Rutaceae family. Excludes all Prepared/Processed or Unprepared/Unprocessed or Unprepared/Unprocessed and shelf stable or frozen ugli . (GPC brick)
50250700	banana	 (GPC class)
10005895	apple banana	Includes any product that can be described/observed as a fresh commercial variety of bananas grown from Musa manzano , of the Musaceae family, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Apple Bananas, Baby Bananas , Bananas Cavendish, Plantains Bananas and Red Bananas. Specifically exclude Fresh Unprepared/Unprocessed, Baby Bananas , Bananas Cavendish, Plantains Bananas and Red Bananas. (GPC brick)
10005896	baby banana	This brick applies to commercial varieties of bananas grown from Musa cavendishii , of the Musaceae family, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Baby Bananas, Apple Bananas, Bananas Cavendish, Plantains Bananas , and Red Bananas. Specifically exclude Fresh Unprepared/Unprocessed Apple Bananas, Bananas Cavendish, Plantains Bananas and Red Bananas. (GPC brick)
10005897	banana	This brick applies to commercial varieties of bananas grown from Musa acuminata , of the Musaceae family, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Bananas , Apple Bananas , Baby Bananas, Plantains and Red Bananas. Specifically exclude Fresh Unprepared/Unprocessed Apple Bananas, Baby Bananas, Plantains Bananas and Red Bananas. (GPC brick)
10005898	plantain banana	This brick applies to commercial varieties of bananas grown from Musa paradisiaca , of the Musaceae family, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen, Apple Bananas, Baby Bananas, Bananas Cavendish, Plantain Bananas and Red Bananas. Specifically exclude Fresh Unprepared/Unprocessed Apple Bananas, Baby Bananas, Bananas Cavendish and Red Bananas. (GPC brick)
10005899	red banana	This brick applies to commercial varieties of bananas grown from Musa sapientium , of the Musaceae family, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Red Bananas , Apple Bananas, Baby Bananas, Bananas Cavendish and Plantains Bananas. Specifically exclude Fresh Unprepared/Unprocessed Apple Bananas, Baby Bananas, Bananas Cavendish and Plantains Bananas. (GPC brick)
50250800	pome fruit	 (GPC class)
10005900	apple	Includes any product that can be described/observed as a fresh commercial variety of Apples of varieties (cultivars) grown from Malus domestica Borkh . to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Apples. (GPC brick)
10006338	crabapple	Includes any product that can be described/observed as a fresh commercial variety of Crabapple, grown from Malus sylvestris, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Crabapple and Variety Packs of Crabapple mixed with other items. (GPC brick)
10005901	japanese medlar	Includes any product that can be described/observed as a fresh commercial variety of Nashi of varieties (cultivars) grown from Eriobotrya japonica to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Japanese Medlars. (GPC brick)
10006414	medlar	Includes any product that can be described/observed as a fresh commercial variety of Medlar, grown from Mespilus germanica , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Medlars (GPC brick)
10005902	nashi	Includes any product that can be described/observed as a fresh commercial variety of Nashi of varieties (cultivars) grown from Pyrus pyrifolia to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Nashi. (GPC brick)
10005903	pear	Includes any product that can be described/observed as a fresh commercial variety of Pears of varieties (cultivars) grown from Pyrus communis L. to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Pears. (GPC brick)
10006173	quince	Includes any product that can be described/observed as a fresh commercial variety of Quinces of varieties (cultivars) grown from Cydonia oblonga to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Quinces. (GPC brick)
10006415	ya pear (shandong)	Includes any product that can be described/observed as a fresh commercial variety of Ya Pears, grown from Pyrus ussuriensis var. viridis , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Ya Pears and Variety Packs of Ya Pearsmixed with other items. (GPC brick)
50250900	stone fruit	 (GPC class)
10005905	apricot	Includes any product that can be described/observed as a fresh commercial variety of Apricots of varieties (cultivars) grown from Prunus armeniaca L. to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Apricots. (GPC brick)
10005909	damson	Includes any product that can be described/observed as a fresh commercial variety of Plums of varieties (cultivars) grown from Prunus domestica L. ssp. insititia (L.), to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Damson. (GPC brick)
10005913	greengage	Includes any product that can be described/observed as a fresh commercial variety of Plums of varieties (cultivars) grown from Prunus domestica ssp. italica, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Greengage as well as Plums and Mirabelles . (GPC brick)
10005914	japanese plum	Includes any product that can be described/observed as a fresh commercial variety of Plums of varieties (cultivars) grown from Prunus salicina Lindl , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Japanese Plums. (GPC brick)
10005910	mirabelle	Includes any product that can be described/observed as a fresh commercial variety of Plums of varieties (cultivars) grown from Prunus domestica L. ssp. syriaca (Borkh.) Janchen , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Mirabelles as well as Plums and Greengage. (GPC brick)
10006831	mume	Includes any product that can be described/observed as a fresh commercial variety of Mumes, grown from Prunus mume , to be supplied fresh. (GPC brick)
10005911	nectarine	Includes any product that can be described/observed as a fresh commercial variety of Peaches grown from varieties (cultivars) of Prunus persica nucipersica , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Nectarines as well as Peaches. (GPC brick)
10006443	paraguaya	Includes any product that can be described/observed as a fresh commercial variety of Paraguaya grown from varieties (cultivars) of Prunus Persica var. Amygdalus , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Paraguaya, Nectarines as well as Peaches. (GPC brick)
10005912	peach	Includes any product that can be described/observed as a fresh commercial variety of Peaches grown from varieties (cultivars) of Prunus persica , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Peaches as well as Nectarines. (GPC brick)
10005915	plumcot	Includes any product that can be described/observed as a fresh commercial variety of Plums of varieties (cultivars) grown from Prunus domestica Η Prunus armeniaca, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Plumcots. (GPC brick)
10005917	plum	Includes any product that can be described/observed as a fresh commercial variety of plums of varieties (cultivars) grown from Prunus domestica ssp. domestica to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Plums as well as Mirabelles and Greengage. (GPC brick)
10005907	sour cherry	Includes any product that can be described/observed as a fresh commercial variety of Cherries of varieties (cultivars) grown from Prunus cerasus L.. and their hybrids, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Sour Cherries as well as Sweet Cherries and Stemless Cherries. (GPC brick)
10005908	stemless/sweet cherry	Includes any product that can be described/observed as a fresh commercial variety of Stemless or Sweet Cherries of varieties (cultivars) grown from Prunus avium L. and their hybrids, to be supplied fresh. Specifically excludes: Prepared/ Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Stemless Cherries as well as Sweet Cherries and Sour Cherries. (GPC brick)
10005916	stonefruit hybrid	Includes any product that can be described/observed as a fresh commercial variety of a hybrid (interbreed) of Stonefruit to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Stonefruit hybrids Pluots. (GPC brick)
50251000	berries/small fruit	 (GPC class)
10006759	acai berry	Includes any product that can be described/observed as a fresh commercial variety of Acai berries, grown from Euterpe oleracea , to be supplied fresh. (GPC brick)
10005928	bilberry	Includes any product that can be described/observed as a fresh commercial variety of bilberries grown from Vaccinium myrtillus L. to be supplied fresh. Exclude all other type of berries. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Bilberries . (GPC brick)
10006194	black currant	Includes any product that can be described/observed as a fresh commercial variety of Currants grown from Ribes nigrum to be supplied fresh. Exclude all other types of Berries. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Currants. (GPC brick)
10005923	blackberry	Includes any product that can be described/observed as a fresh commercial variety of Blackberries of varieties (cultivars) grown from Rubus fruticosus and their hybrids, to be supplied fresh. Exclude all other types of Berries. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Blackberries. (GPC brick)
10005929	blueberry	Includes any product that can be described/observed as a fresh commercial variety of Blueberries grown from Vaccinium corymbosum L., Vaccinium australe Small, Vaccinium angustifolium Ait . and their hybrids. to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Blueberries. Excludes all other types of Berries. (GPC brick)
10005924	boysenberry	Includes any product that can be described/observed as a fresh commercial variety of Boysenberries grown from varieties (cultivars) of Rubus ceasius/ ursinus , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Boysenberries. Excludes all other types of Berries. (GPC brick)
10005925	cloudberry	Includes any product that can be described/observed as a fresh commercial variety of Cloudberries grown from varieties (cultivars) of Rubus chamaemorus , to be supplied fresh. Exclude all other types of berries. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Cloudberries (GPC brick)
10005930	cranberry	Includes any product that can be described/observed as a fresh commercial variety of Cranberries grown from Vaccimium Macrocarpon or Vaccimium Oxococcus to be supplied fresh. Exclude all other types of Berries.Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Cranberries. (GPC brick)
10006432	elderberry	Includes any product that can be described/observed as a fresh commercial variety of Elderberries, grown from Sambucus nigra , to be supplied fresh. Specifically excludes: Prepared/Processed or prepared/Unprocessed and Shelf Stable or Frozen Elderberries and Variety Packs of Elderberries mixed with other items. (GPC brick)
10006832	five-flavor berry	Includes any product that can be described/observed as a fresh commercial variety of Five-Flavor Berries, grown from Schisandra chinensis , to be supplied fresh. (GPC brick)
10006429	goji berry	Includes any product that can be described/observed as a fresh commercial variety of Goji berries, grown from Lycium barbarum , to be supplied fresh. Specifically excludes: Prepared/Processed or prepared/Unprocessed and Shelf Stable or Frozen Goji berries and Variety Packs of Goji berries mixed with other items. (GPC brick)
10005932	gooseberry	Includes any product that can be described/observed as a fresh commercial variety of Gooseberries grown from Ribes uva-crispa L. to be supplied fresh. Exclude all other types of Berries. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Gooseberries. (GPC brick)
10006430	hybrids of berry	Includes any product that can be described/observed as a fresh commercial variety of hybrids grown as interbreeds from berries, to be supplied fresh. Specifically excludes: Prepared/Processed or prepared/Unprocessed and Shelf Stable or Frozen Berry hybrids and Variety Packs of Berry hybrids mixed with other items. (GPC brick)
10005934	jostaberry	Includes any product that can be described/observed as a fresh commercial variety of Jostaberries grown from Ribes nidigrolaria . to be supplied fresh. Exclude all other types of Berries. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Jostaberries. (GPC brick)
10006431	lingonberry	Includes any product that can be described/observed as a fresh commercial variety of Lingonberries, grown from Vaccinium vitis-idaea , to be supplied fresh. Specifically excludes: Prepared/Processed or prepared/Unprocessed and Shelf Stable or Frozen Lingonberries and Variety Packs of Lingonberries mixed with other items. (GPC brick)
10006346	loganberry	Includes any product that can be described/observed as a fresh commercial variety of Loganberries, grown from Rubus loganobaccus, to be supplied fresh. Excludes Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Loganberries and Variety Packs of Loganberries mixed with other items. (GPC brick)
10006347	madrona	Includes any product that can be described/observed as a fresh commercial variety of Madrona, grown from Arbutus unedo, to be supplied fresh. Excludes Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Madrona and Variety Packs of Madrona mixed with other items. (GPC brick)
10005927	raspberry	Includes any product that can be described/observed as a fresh commercial variety of Raspberries grown from varieties (cultivars) of Rubus idaeus L to be supplied fresh. Exclude all other types of Berries. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Raspberries. (GPC brick)
10006193	red currant	Includes any product that can be described/observed as a fresh commercial variety of Currants grown from Ribes rubrum to be supplied fresh. Exclude all other types of Berries. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Currants. (GPC brick)
10006354	saskatoon berry	Includes any product that can be described/observed as a fresh commercial variety of Saskatoon Berries, grown from Amelanchier alnifolia, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Saskatoon Berries and Variety Packs of Saskatoon Berries mixed with other items. (GPC brick)
10008027	small fruit	Includes any products that can be described/observed as two or more distinct Berries/Small Fruits sold together, which exist within the schema belonging to different bricks but to the same class, that is two or more products contained within the same pack which cross bricks within the Berries/Small Fruit class.Includes products such as mixtures of Strawberries, Raspberries, Blueberries, Blackberries, Currants sold together in one pack. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Shelf Stable and Frozen Berries/Small Fruit variety packs. Variety Packs (GPC brick)
10005921	strawberry	Includes any product that can be described/observed as a fresh commercial variety of (cultivars) grown from Fragaria L. and their hybrids, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Strawberries. Excludes all other types of Berries. (GPC brick)
10005918	table grape	Includes any product that can be described/observed as a fresh commercial variety of Table Grapes of varieties (cultivars) grown from Vitis vinifera L. to be supplied fresh. Exclude all other types of Berries. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Table Grapes. (GPC brick)
10005922	wood strawberry	Includes any product that can be described/observed as a fresh commercial variety of Wood Strawberries of varieties (cultivars) grown from Fragaria vesca L. and their hybrids, to be supplied fresh. Exclude all other types of Berries. Specifically excludes: Prepared, Processed and Shelf Stable or Frozen Wood Strawberries. (GPC brick)
50251100	pineapple	 (GPC class)
10005935	pineapple	Includes any product that can be described/observed as a fresh commercial variety of Pineapples of varieties (cultivars) grown from Ananas comosus (L.) Merr., to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Pineapples or Baby-Pineapples. (GPC brick)
50251200	kiwifruit	 (GPC class)
10005938	kiwiberry	Includes any product that can be described/observed as a fresh commercial variety of Kiwiberries of varieties (cultivars) grown from Actinidia arguta , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Kiwiberries or Fresh Kiwifruit. (GPC brick)
10005937	kiwifruit	Includes any product that can be described/observed as a fresh commercial variety of Kiwifruit, green (also known as actinidia or kiwis) of varieties (cultivars) grown from Actinidia deliciosa (A. Chev., C.F. Liang and A.R. Ferguson), Actinidia chinensis Planch, or grown from Actinidia melanandra to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Kiwifruits green as well as Kiwifruits gold, Kiwifruits red and Kiwiberries. (GPC brick)
50251300	annona	 (GPC class)
10006433	annona	Includes any product that can be described/observed as a fresh commercial variety of Annona, grown from Annonaceae, other than Soursops, Bullock Hearts, Cherimoya or Sugar apples, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Varieties of Annona and Variety Packs of Annona mixed with other items. Other (GPC brick)
10005941	bullock heart	Includes any product that can be described/observed as a fresh commercial variety of " Annonas ", of varieties (cultivars) Annona reticulata. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Bullock's Hearts. (GPC brick)
10005939	cherimoya	Includes any product that can be described/observed as a fresh commercial variety of "Annonas", Cherimoya of varieties (cultivars) grown from the species Annona cherimola Mill . Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Cherimoyas. (GPC brick)
10005942	soursop	Includes any product that can be described/observed as a fresh commercial variety of " Annonas ", Soursop of varieties (cultivars) grown from the species Annona muricata L. Specificaly exclude all Prepared/Processed or Unprepared/Unprocessed, shelf stable or frozen Soursoup. (GPC brick)
10005940	sugar apple	Includes any product that can be described/observed as a fresh commercial variety of "Annonas", Sugar apple of varieties (cultivars) grown from the species Annona squamosa L . Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Sugar Apples. (GPC brick)
50251400	avocado	 (GPC class)
10006168	avocados - pebbled peel (hass-type)	Includes any product that can be described/observed as a fresh Avocados of varieties (cultivars) grown from Persea americana Mill , of the commercial type of Avocados, pebbled peel or Hass-Type to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed Avocados, pebbled peel (Hass-Type) as well as Avocados, smooth peel and Finger Avocados. (GPC brick)
10006169	avocados - smooth peel	Includes any product that can be described/observed as a fresh Avocados of varieties (cultivars) grown from Persea americana Mill , of the commercial type of Avocados, smooth peel to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed Shelf Stable Avocados, smooth peel as well as Avocados, pebbled peel (Hass-Type) and Finger Avocados. (GPC brick)
10006167	finger avocado	Includes any product that can be described/observed as a fresh Avocados of varieties (cultivars) grown from Persea americana Mill, of the commercial type of Finger Avocados, so called because of its elongated shape, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed Shelf Stable Fresh Finger Avocados as well as Avocados, pebbled peel (Hass-Type) and Avocados, smooth peel. (GPC brick)
50251500	persimmon	 (GPC class)
10005948	american persimmon	Includes any product that can be described/observed as a fresh commercial variety of American Persimmon of varieties (cultivars) grown from Diospyros virginiana , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen American Persimmon. (GPC brick)
10005946	kaki/ sharon fruit	Includes any product that can be described/observed as a fresh commercial variety of Kaki of varieties (cultivars) grown from Diospyros kaki , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Kaki or Sharon Fruits. (GPC brick)
50251600	passionfruit	 (GPC class)
10005949	barbadine	Includes any product that can be described/observed as a fresh commercial variety of Barbardine of varieties (cultivars) grown from Passiflora quadrangularis , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Barbadine. (GPC brick)
10005950	curuba	Includes any product that can be described/observed as a fresh commercial variety of Curuba of varieties (cultivars) grown from Passiflora mollissima , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Curuba. (GPC brick)
10005953	purple maracuja	Includes any product that can be described/observed as a fresh commercial variety of Purple Maracujas of varieties (cultivars) grown from Passiflora edulis edulis , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Purple Maracujas. (GPC brick)
10005951	sweet granadilla	Includes any product that can be described/observed as a fresh commercial variety of Sweet Granadilla of varieties (cultivars) grown from Passiflora ligularis , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Sweet Granadilla. (GPC brick)
10005952	yellow maracuja	Includes any product that can be described/observed as a fresh commercial variety of Yellow Maracujas of varieties (cultivars) grown from Passiflora edulis flavicarpa , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Yellow Maracujas. (GPC brick)
50251700	papaya	 (GPC class)
10005955	babaco	Includes any product that can be described/observed as a fresh commercial variety of Babacos of varieties (cultivars) grown from Carica pentagona , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Babacos. (GPC brick)
10005954	papaya	Includes any product that can be described/observed as a fresh commercial variety of Papayas  of varieties (cultivars) grown from Carica  papaya to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Papayas. (GPC brick)
50251800	pitaya	 (GPC class)
10005957	sweet pitaya	Includes any product that can be described/observed as a fresh commercial variety of Sweet Pitayas of varieties (cultivars) grown from Hylocereus species , to be supplied fresh.   Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Sweet Pitayas. (GPC brick)
10005956	yellow dragonfruit	Includes any product that can be described/observed as a fresh commercial variety of Yellow Dragonfruits of varieties (cultivars) grown from Selenicereus megalanthus , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Yellow Dragonfruits. (GPC brick)
50251900	miscellaneous fruit	 (GPC class)
10005963	bilimbi	Includes any product that can be described/observed as a fresh commercial variety of Bilimbi of varieties (cultivars) grown from Averrhoa bilimbi , to besupplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Bilimbi. (GPC brick)
10005973	breadfruit	Includes any product that can be described/observed as a fresh commercial variety of Breadfruits grown from Artocarpus altilis to be supplied. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Breadfruits. (GPC brick)
10005965	cape gooseberry	Includes any product that can be described/observed as a fresh commercial variety of Cape Gooseberries of varieties (cultivars) grown from Physalis peruviana(L.), to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Cape Gooseberries. (GPC brick)
10005961	carambola	Includes any product that can be described/observed as a fresh commercial variety of Carambola of varieties (cultivars) grown from Averrhoacarambola L., to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Carambola. (GPC brick)
10006437	cassia	Includes any product that can be described/observed as a fresh commercial variety of fruits from the Golden shower tree or Cassia, grown from Cassia fistula , to be supplied fresh. Specifically excludes: Prepared/Processed or prepared/Unprocessed and Shelf Stable or Frozen Cassia and Variety Packs of Cassia mixed with other items. (GPC brick)
10005959	date	Includes any product that can be described/observed as a fresh commercial variety of Dates of varieties (cultivars) grown from Phoenix dactylifera L., to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Dates. (GPC brick)
10005972	durian	Includes any product that can be described/observed as a fresh commercial variety ofdurians grown from Durio zibethinus to be supplied. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen durians. (GPC brick)
10006160	feijoa	Includes any product that can be described/observed as a fresh commercial variety of Feijoas grown from Acca sellowiana to be supplied. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Feijoas. (GPC brick)
10005960	fig	Includes any product that can be described/observed as a fresh commercial variety of Figs of varieties (cultivars) grown from Ficus carica L. , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or frozen Figs. (GPC brick)
10005971	guava	Includes any product that can be described/observed as a fresh commercial variety of guavas grown from Psidium guajava L., of the Myrtaceae family, to be supplied. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen guavas. (GPC brick)
10005974	jackfruit	Includes any product that can be described/observed as a fresh commercial variety of Jackfruits grown from Artocarpus heterophyllus to be supplied. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Jackfruits. (GPC brick)
10006434	jambolan	Includes any product that can be described/observed as a fresh commercial variety of Jambolan( also spelled Djambolan), grown from varieties of Syzigium or Eugenia , to be supplied fresh. Specifically excludes: Prepared/Processed or prepared/Unprocessed and Shelf Stable or Frozen Varieties of Jambolan and Variety Packs of Jambolan mixed with other items. (GPC brick)
10006435	longan (dragons eye)	Includes any product that can be described/observed as a fresh commercial variety of Longan (Dragon's Eye), grown from Dimocarpus longan , to be supplied fresh. Specifically excludes: Prepared/Processed or prepared/Unprocessed and Shelf Stable or Frozen Longan and Variety Packs of Longan mixed with other items. (GPC brick)
