20002147	type of car body care	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of care product used on the car panels. (GPC attType)
20002148	if with conditioner	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has the added formula to condition the target surface. (GPC attType)
20002149	type of tyre care	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify how the product enhances the appearance of an automotive tyre. (GPC attType)
20002150	type of accessory/replacement part	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of accessory or replacement part. (GPC attType)
20002151	type of puzzle	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of puzzle. (GPC attType)
20002152	type of doll/soft toy	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of doll or soft toy. (GPC attType)
20002153	type of puppet	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of puppet. (GPC attType)
20002154	type of beauty/cosmetic accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of doll's beauty or cosmetic accessory. (GPC attType)
20002155	type of building/setting	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of toy building or setting that is designed to enhance play activity with dolls. (GPC attType)
20002156	type of dolls clothing	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of doll's clothing. (GPC attType)
20002157	type of dolls furniture	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of doll's furniture. (GPC attType)
20002158	type of puppet theatre	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of puppet theatre. (GPC attType)
20002159	type of baby/infant stimulation toy (non powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of non-powered toy that is designed to amuse and stimulate a baby or infant. (GPC attType)
20002160	type of baby/infant stimulation toy (powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of powered or electronic toy that is designed to amuse and stimulate a baby or infant. (GPC attType)
20002161	type of bath/pool water toy	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of toy played with in a bath, swimming pool or in association with water. (GPC attType)
20002162	type of communication toy (non powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of non-powered communication toy. (GPC attType)
20002163	type of communication toy (powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of powered communication toy. (GPC attType)
20002164	type of scientific toy (non powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of non-powered scientific toy. (GPC attType)
20002165	type of toy model construction (non powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of non-powered toy model construction kit. (GPC attType)
20002166	type of toy model construction (powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of powered toy model construction kit. (GPC attType)
20002167	type of viewing toy	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of viewing toy. (GPC attType)
20002169	type of fancy dress costume	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of fancy dress costume. (GPC attType)
20002170	type of fancy dress accessory (non powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of non-powered fancy dress toy accessory. (GPC attType)
20002171	type of fancy dress accessory (powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of powered fancy dress toy accessory. (GPC attType)
20002172	type of musical toy (non powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of non-powered musical toy. (GPC attType)
20002173	type of musical toy (powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of powered musical toy. (GPC attType)
20002174	type of indoor/outdoor/garden game	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of indoor, outdoor or garden game. (GPC attType)
20002175	type of outdoor play structure	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of outdoor play structure. (GPC attType)
20002176	type of table game (non powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of non-powered table game. (GPC attType)
20002177	type of toy - ride-on (non powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of non-powered ride-on toy. (GPC attType)
20002178	type of toy - ride-on (powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of powered ride-on toy. (GPC attType)
20002179	type of car/train set replacement part/accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of replacement part or accessory for a car or train set. (GPC attType)
20002180	type of windscreen preparation	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the initial purpose of the windscreen preparation. (GPC attType)
20002181	type of automotive switch	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of electrical switch directly related to an automobile. (GPC attType)
20002182	if with pendulum	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify if the product uses a pendulum to enhance the accuracy of the final reading. (GPC attType)
20002185	if with dust extraction capability	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a connector to extract dust away from the user. (GPC attType)
20002186	if with variable speed functionality	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product can operate at different speed levels. (GPC attType)
20002187	if with tool-less blade change	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the products consumables can be interchanged without the use of an aid. (GPC attType)
20002188	if suitable for microwave	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product can be used in a microwave oven. (GPC attType)
20002189	if with multi-control switch	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product comes with a multi-control switch. (GPC attType)
20002190	type of camping water purification treatment	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of camping water purification treatment. (GPC attType)
20002191	if with glass panels/door	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has glass panels or doors. (GPC attType)
20002192	type of knife sharpener - non powered	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of non-powered knife sharpener. (GPC attType)
20002194	type of beverage served	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of beverage for which the glass is designed. (GPC attType)
20002195	type of hoist/winch	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of hoist/winch. (GPC attType)
20002196	if reversible	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product action/function can be reversed. (GPC attType)
20002197	bevel functionality	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the bevel design. (GPC attType)
20002198	type of bench grinder	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the product type or design. (GPC attType)
20002199	type of grinding wheel	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of grinding wheel of a bench grinder. (GPC attType)
20002200	if with attached light	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is supplied with attached lighting facility. (GPC attType)
20002201	if with amplifier	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a built in amplifier. (GPC attType)
20002202	if with microphone	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has an attached microphone. (GPC attType)
20002203	if with siren	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has an built in siren. (GPC attType)
20002204	if with detachable faceplate	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a detachable faceplate. (GPC attType)
20002205	if with auto reverse	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has an automatic reverse function which turns the tape over and plays the other side. (GPC attType)
20002206	type of tool box/case	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the product design or type. (GPC attType)
20002207	type of desktop mat	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of desktop mat. (GPC attType)
20002208	if anti-skid	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has an anti-skid backing. (GPC attType)
20002209	if self-healing writing surface	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a self healing writing surface that eliminates impressions made by a writing or drawing implement. (GPC attType)
20002210	if with storage pocket	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has storage pockets. (GPC attType)
20002211	type of photograph album replacement part/accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of photograph album replacement part or accessory. (GPC attType)
20002212	type of household water testing kit	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of household water testing kit. (GPC attType)
20002213	type of kitchen storage replacement part/accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of kitchen storage replacement part or accessory. (GPC attType)
20002214	type of disposable cookware	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of disposable cookware. (GPC attType)
20002215	if non-stick coating	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a non-stick coating. (GPC attType)
20002216	if with thermal cut out	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a cut-out function that will switch it off when it becomes overheated. (GPC attType)
20002217	number of suction cup	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the number of suction pads the suction lifter uses to lift awkward items. The more suction pads the more control the user will have over large, bulky items. (GPC attType)
20002219	if with built-in drip tray	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether product has a tray to prevent the spilling of any potentially damaging substances. (GPC attType)
20002220	type of food/beverage warmer/cooler (non powered)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the non-electric technology used to maintain the temperature of food or beverages. (GPC attType)
20002221	if with case	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a case to protect it from scratches whilst in use. (GPC attType)
20002222	if with braking feature	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a braking mechanism. (GPC attType)
20002223	if with scrolling feature	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a scrolling feature as part of its original functionality. (GPC attType)
20002224	if with bevel functionality	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product contains as bevel function. (GPC attType)
20002225	if with head rotation	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the cutting head of the product rotates as the tool is manipulated. (GPC attType)
20002226	if with punch functionality	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a punch function. (GPC attType)
20002227	if with retractable blade	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a blade that can be retracted for safety purposes. (GPC attType)
20002228	multi-position knife blade	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the blade of the knife can be fixed in a variety of positions to aid cutting. (GPC attType)
20002229	type of blade	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the identifying characteristic of the tool blade. (GPC attType)
20002230	type of ladder	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the functionality type of the ladder. (GPC attType)
20002231	type of platforms/scaffolding	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is a fixed raised platform or parts used to create a scaffolding structure. (GPC attType)
20002233	if ratcheting	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the tool is capable of continuous usage without removal to re-adjust. (GPC attType)
20002234	type of screwdriver/rotary tool	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of screwdriver with reference to its functionality. (GPC attType)
20002235	print technology	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of print technology used in the product. (GPC attType)
20002236	print colour	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the colour used in the process of printing. (GPC attType)
20002237	if with print function	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a print function. (GPC attType)
20002238	if with fax function	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a fax function. (GPC attType)
20002239	if with scanner function	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a scanner function. (GPC attType)
20002240	if with copy function	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a copy function. (GPC attType)
20002241	if powered	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is powered by electricity. (GPC attType)
20002242	type of spinning top/yo-yo	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of spinning top or Yo-Yo. (GPC attType)
20002243	if with additional belt sander	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has the additional function of a belt sander contained within the same casing. (GPC attType)
20002244	if with odour control	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product has odour control. (GPC attType)
20002245	type of cleaning appliances replacement part/accessory	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of cleaning appliance replacement part or accessory. (GPC attType)
20002246	type of kitchen toy	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of kitchen toy. (GPC attType)
20002247	white/coloured	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is white or coloured. (GPC attType)
20002250	if with time delay	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a time delay before being activated.. (GPC attType)
20002251	type of applicator/brush	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of applicator. (GPC attType)
20002252	if lined	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify (GPC attType)
20002253	type of saw - non powered	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the common name associated with the saws common purpose. (GPC attType)
20002254	type of fuel	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify a specific type of fuel. (GPC attType)
20002255	type of window	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type or design of home window. (GPC attType)
20002256	finish type	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has been processed prior to distribution. (GPC attType)
20002257	glazing	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of glazing the window unit contains. (GPC attType)
20002258	wood specy	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of wood used as the product base material. (GPC attType)
20002259	type of bay/bow window	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of Bay or Bow window. (GPC attType)
20002260	number of window units high	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the number of singular windows in the combination units height. (GPC attType)
20002261	number of window units wide	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the width of the combination unit in singular window units. (GPC attType)
20002262	cladding type	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the material of cladding used on the exterior facing surface of a product. (GPC attType)
20002263	venting type	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is venting or non-venting. (GPC attType)
20002264	type of fuel additive	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of additive which can be added to a fuel. (GPC attType)
20002267	type of pump	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of pump. (GPC attType)
20002271	with/without spout	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product has a spout. (GPC attType)
20002272	texture of steel wool	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the texture of steel wool based on its relative coarseness. (GPC attType)
20002273	type of lubricant application	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify where the lubricant is applied/used. (GPC attType)
20002274	type of antifreeze/coolant	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of antifreeze/coolant. (GPC attType)
20002275	type of lightning detector	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the lightning detector is capable of long range or short range functionality. (GPC attType)
20002277	type of anemometer	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the common name or method by which the product functions. (GPC attType)
20002278	if datalogging	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has the capability of recording data and storing this for future reference. (GPC attType)
20002281	if ready to use	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is in a state or form that requires no further manipulation or addition of another substance prior to usage. (GPC attType)
20002282	if with movement sensor	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the item is equipped with movement sensors, which reduce power and energy usage when the room is unoccupied. (GPC attType)
20002283	if with adjustable/rotating louvre	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the item is equipped with adjustable and/or rotating louvres. (GPC attType)
20002284	faced/unfaced	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has a protective coating. (GPC attType)
20002285	if with built-in light	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has the additional functionality of a built-in light. (GPC attType)
20002286	type of cake decoration/accessory (non edible)	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of non-edible cake decoration or decorating accessory. (GPC attType)
20002287	target food to be prepared	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of food for which the slicer, grater or cutter is used. (GPC attType)
20002288	type of gypsum/cement board	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the different varieties of gypsum wall board available to the consumer. (GPC attType)
20002289	if moisture resistant	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is resistant to small levels of moisture. (GPC attType)
20002290	if mould resistant	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has added safety measures to protect against mould. (GPC attType)
20002291	if surfaced	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has been surfaced with an additional material. (GPC attType)
20002292	interior/exterior	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is designed for interior or exterior usage around the consumer home. (GPC attType)
20002293	if finished	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has an extra coating applied to reduce weathering prior to distribution. (GPC attType)
20002295	seasoning/drying method	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the method by which the product is dried under controlled conditions. (GPC attType)
20002296	construction technique	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the manufacturing process used to produce the product. (GPC attType)
20002297	if with certification claim	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is certified (e.g. PEFC, FSC). (GPC attType)
20002298	treatment/coating	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the chemical enhancement the product has received. (GPC attType)
20002299	type of warming tray	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the objects that the warming tray is designed to warm. (GPC attType)
20002300	type of animal scarer/deterrent	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the physical form of the animal deterrent, whether this be physical shape or a spray repellent used to mark an area. (GPC attType)
20002301	right-handed/left-handed	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product can be used by a right-handed or left-handed person or if it suits both types. (GPC attType)
20002302	if with serrated blade	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has serrated blades. (GPC attType)
20002303	if natural	Indicate, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is completely (100%) made out of a natural material. (GPC attType)
20002304	desktop/freestanding	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is designed for a desktop or is freestanding. (GPC attType)
20002305	if with flashlight	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product has an incorporated flashlight. (GPC attType)
20002306	if with mouthguard	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product has an incorporated mouthguard. (GPC attType)
20002307	type of safety flare/signal	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of safety flare or signal. (GPC attType)
20002308	if stroboscope	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product functions as a stroboscope, producing a rapidly flashing bright light. (GPC attType)
20002309	if with air horn	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has an incorporated air horn. (GPC attType)
20002310	if with ultraviolet dye	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product emits an ultraviolet dye to mark an attacker. (GPC attType)
20002311	if rechargeable	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product can be recharged. (GPC attType)
20002312	audio/visual	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product records sound or graphics or both. (GPC attType)
20002313	type of fire retardant/suppressant	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of fire retardant or fire suppressant. (GPC attType)
20002314	type of fire escape chute/ladder	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of fire escape chute or ladder. (GPC attType)
20002315	type of public fire alarm	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of public fire alarm. (GPC attType)
20002316	if with attached respirator	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product has an incorporated respirator. (GPC attType)
20002317	type of lifebelt/life-jacket/lifesuit	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of lifebelt, lifejacket or lifesuit. (GPC attType)
20002318	automatic/manual inflation	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is automatically or manually inflated. (GPC attType)
20002319	type of liferaft/life-buoy/flotation cushion	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of liferaft, lifebuoy or flotation cushion. (GPC attType)
20002320	type of lightning rod/accessory	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of lightning rod or accessory. (GPC attType)
20002321	if lead coated	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product is lead coated. (GPC attType)
20002322	type of storm shelter	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of storm shelter. (GPC attType)
20002323	mounting option	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is mounted internally or externally to survival craft. (GPC attType)
20002324	type of burglar alarm	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of burglar alarm. (GPC attType)
20002325	if with telephone auto-dialler	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product has an incorporated telephone auto-dialer. (GPC attType)
20002326	if with panic button	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product has an incorporated panic button. (GPC attType)
20002327	type of gas/heat/smoke detector	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of gas, heat or smoke detector. (GPC attType)
20002328	type of access control security system	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of access control that is incorporated in the security system. (GPC attType)
20002329	type of bolt/lock	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of bolt, or lock. (GPC attType)
20002330	type of security door/gate	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of security door or gate. (GPC attType)
20002331	external/internal	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is placed inside a building or outside a building or property. (GPC attType)
20002332	if fire resistant	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product is fire resistant. (GPC attType)
20002336	type of window burglar bars/panel/shutter	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of window burglar bars, window panels or window shutters. (GPC attType)
20002337	if reusable	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is reusable. (GPC attType)
20002338	type of fire retardant	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of fire retardant. (GPC attType)
20002339	automatic/manual	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether the product is operated automatically or manually. (GPC attType)
20002340	if with jet sprayer	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product has an incorporated jet sprayer. (GPC attType)
20002341	type of bugging/debugging equipment	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of bugging or debugging equipment. (GPC attType)
20002343	type of security light	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify the type of security light. (GPC attType)
20002345	if multi-screen	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product has more than one viewing screen. (GPC attType)
20002346	if weatherproof	Indicates, with reference to the product branding, labelling or packaging, the descriptive term that is used by the product manufacturer to identify whether or not the product is weatherproof. (GPC attType)
